Love & Other Drugs,2010,6.7,190511,Comedy; Drama; Romance,,,,,,,,,
Saturday Night Live,2010,8,45651,Comedy; Music,,,,,,,,,
Star Trek: Discovery,2010,7.2,103517,Action; Adventure; Drama,,,,,,,,,
Red Rocket,2021,7.4,512,Comedy; Drama,,,,,,,,,
Scrubs,2021,8.3,244809,Comedy; Drama,,,,,,,,,
Hush,2016,6.6,117663,Horror; Thriller,,,,,,,,,
Line of Duty,2016,8.7,49699,Crime; Drama; Mystery,,,,,,,,,
Gunpowder Milkshake,2021,6,30807,Action; Crime; Thriller,,,,,,,,,
Pleasure,2021,6.9,698,Drama,,,,,,,,,
Agents of S.H.I.E.L.D.,2021,7.5,207705,Action; Adventure; Drama,,,,,,,,,
The Good Place,2021,8.2,133186,Comedy; Drama; Fantasy,,,,,,,,,
Candyman,1992,6.7,83944,Horror; Thriller,,,,,,,,,
True Blood,1992,7.8,235708,Drama; Fantasy; Mystery,,,,,,,,,
Shadow and Bone,1992,7.7,66152,Action; Adventure; Drama,,,,,,,,,
How to Get Away with Murder,1992,8.1,139455,Crime; Drama; Mystery,,,,,,,,,
Thir13en Ghosts,2001,5.6,83586,Fantasy; Horror,,,,,,,,,
The Fall,2001,8.1,93338,Crime; Drama; Thriller,,,,,,,,,
Mad Max: Fury Road,2015,8.1,930996,Action; Adventure; Sci-Fi,,,,,,,,,
Mindhunter,2015,8.6,244658,Crime; Drama; Thriller,,,,,,,,,
Man on Fire,2004,7.7,345641,Action; Crime; Drama,,,,,,,,,
Tusk,2014,5.3,49430,Comedy; Drama; Horror,,,,,,,,,
Red Election,2014,6.1,252,Thriller,,,,,,,,,
The World Is Not Enough,1999,6.4,194551,Action; Adventure; Crime,,,,,,,,,
Halloweentown,1998,6.7,15617,Adventure; Comedy; Family,,,,,,,,,
Invincible,1998,8.7,92233,Animation; Action; Adventure,,,,,,,,,
Perry Mason,1998,8.2,6949,Crime; Drama; Mystery,,,,,,,,,
Chesapeake Shores,1998,7.5,6379,Drama; Family,,,,,,,,,
Star Trek: Voyager,1998,7.8,63551,Action; Adventure; Sci-Fi,,,,,,,,,
Creepshow,1998,7.1,5933,Fantasy; Horror; Mystery,,,,,,,,,
On Her Majesty's Secret Service,1969,6.7,86280,Action; Adventure; Thriller,,,,,,,,,
Grown Ups,2010,6,237673,Comedy,,,,,,,,,
Fear Street: 1994,2021,6.2,65629,Drama; Horror; Mystery,,,,,,,,,
Goodfellas,1990,8.7,1074102,Biography; Crime; Drama,,,,,,,,,
Mom,1990,7.2,31440,Comedy; Drama; Romance,,,,,,,,,
Army of Thieves,2021,No Rate,No Votes,Action; Comedy; Crime,,,,,,,,,
The Big Leap,2021,6.8,899,Comedy; Drama,,,,,,,,,
Inglourious Basterds,2009,8.3,1338008,Adventure; Drama; War,,,,,,,,,
CODA,2021,8.1,21506,Drama; Music,,,,,,,,,
The Goonies,1985,7.8,256589,Adventure; Comedy; Family,,,,,,,,,
"Murder She Wrote",1985,7,21413,Crime; Drama; Mystery,,,,,,,,,
The Fifth Element,1997,7.7,450359,Action; Adventure; Sci-Fi,,,,,,,,,
The L Word: Generation Q,1997,7.4,5061,Drama,,,,,,,,,
Once Upon a Time in America,1984,8.3,330699,Crime; Drama,,,,,,,,,
Wentworth,1984,8.6,18972,Crime; Drama,,,,,,,,,
Demon Slayer: Kimetsu No Yaiba,1984,8.7,53641,Animation; Action; Adventure,,,,,,,,,
30 Rock,1984,8.2,116862,Comedy,,,,,,,,,
The King's Man,2021,No Rate,No Votes,Action; Adventure; Comedy,,,,,,,,,
BoJack Horseman,2021,8.7,129718,Animation; Comedy; Drama,,,,,,,,,
Scaredy Cats,2021,6.3,193,Comedy; Family; Fantasy,,,,,,,,,
Nightbooks,2021,5.8,5795,Family; Fantasy; Horror,,,,,,,,,
Acapulco,2021,6.3,488,Comedy,,,,,,,,,
The Lighthouse,2019,7.5,170825,Drama; Fantasy; Horror,,,,,,,,,
Psych,2019,8.3,90054,Comedy; Crime; Mystery,,,,,,,,,
NCIS: Los Angeles,2019,6.7,50798,Action; Crime; Drama,,,,,,,,,
The Wonder Years,2019,5.5,1855,Comedy; Drama; Family,,,,,,,,,
Columbo,2019,8.3,31439,Crime; Drama; Mystery,,,,,,,,,
The Courier,2020,7.1,36654,Drama; History; Thriller,,,,,,,,,
Love Strikes Twice,2021,7.2,458,Comedy; Mystery; Romance,,,,,,,,,
Stargate SG-1,2021,8.4,87771,Action; Adventure; Drama,,,,,,,,,
One Tree Hill,2021,7.7,75340,Drama; Romance; Sport,,,,,,,,,
Luca,2021,7.5,112694,Animation; Adventure; Comedy,,,,,,,,,
Ghost Ship,2002,5.5,97452,Horror,,,,,,,,,
My Son,2021,6,3896,Crime; Drama; Mystery,,,,,,,,,
The Marvelous Mrs. Maisel,2021,8.7,90875,Comedy; Drama,,,,,,,,,
Little Women,2019,7.8,167482,Drama; Romance,,,,,,,,,
Antlers,2021,7.1,87,Drama; Horror; Mystery,,,,,,,,,
Forrest Gump,1994,8.8,1912582,Drama; Romance,,,,,,,,,
Star Trek,2009,7.9,590763,Action; Adventure; Sci-Fi,,,,,,,,,
Addams Family Values,1993,6.8,86264,Comedy; Fantasy,,,,,,,,,
Sex and the City,1993,7.2,113982,Comedy; Drama; Romance,,,,,,,,,
Blindspot,1993,7.4,69852,Action; Crime; Drama,,,,,,,,,
He's All That,2021,4.3,19528,Comedy; Romance,,,,,,,,,
Star Trek,2021,8.3,77842,Action; Adventure; Sci-Fi,,,,,,,,,
Kingsman: The Secret Service,2014,7.7,618626,Action; Adventure; Comedy,,,,,,,,,
The Conjuring,2013,7.5,474766,Horror; Mystery; Thriller,,,,,,,,,
Jurassic World: Dominion,2022,No Rate,No Votes,Action; Adventure; Sci-Fi,,,,,,,,,
Oldeuboi,2003,8.4,542984,Action; Drama; Mystery,,,,,,,,,
Live and Let Die,1973,6.8,102320,Action; Adventure; Thriller,,,,,,,,,
Corpse Bride,2005,7.3,255946,Animation; Drama; Family,,,,,,,,,
Gotham,2005,7.8,218942,Action; Crime; Drama,,,,,,,,,
Catch Me If You Can,2002,8.1,890725,Biography; Crime; Drama,,,,,,,,,
Frasier,2002,8.1,78262,Comedy,,,,,,,,,
Home Economics,2002,6.3,2033,Comedy,,,,,,,,,
Twilight,2008,5.2,443943,Drama; Fantasy; Romance,,,,,,,,,
Deadpool,2016,8,952331,Action; Adventure; Comedy,,,,,,,,,
The Eyes of Tammy Faye,2021,7,1776,Biography; Drama; History,,,,,,,,,
Hacks,2021,8.2,12623,Comedy; Drama,,,,,,,,,
American Night,2021,5.2,785,Action; Thriller,,,,,,,,,
Kingdom,2021,8.4,38189,Action; Drama; History,,,,,,,,,
Bull,2021,7,16640,Comedy; Crime; Drama,,,,,,,,,
Spider-Man: Far from Home,2019,7.4,384196,Action; Adventure; Sci-Fi,,,,,,,,,
Orange Is the New Black,2019,8,287634,Comedy; Crime; Drama,,,,,,,,,
Superman and Lois,2019,7.9,21408,Action; Adventure; Drama,,,,,,,,,
Death in Paradise,2019,7.8,16898,Comedy; Crime; Drama,,,,,,,,,
The Punisher,2019,8.5,200766,Action; Crime; Drama,,,,,,,,,
Suicide Squad,2016,5.9,653390,Action; Adventure; Fantasy,,,,,,,,,
Mayday,2021,4.3,503,Drama; Fantasy; Mystery,,,,,,,,,
Fringe,2021,8.4,228494,Drama; Mystery; Sci-Fi,,,,,,,,,
American Psycho,2000,7.6,528312,Comedy; Crime; Drama,,,,,,,,,
Boss Level,2020,6.8,51197,Action; Mystery; Sci-Fi,,,,,,,,,
Bohemian Rhapsody,2018,7.9,490124,Biography; Drama; Music,,,,,,,,,
La Venganza de las Juanas,2018,6.9,574,Drama,,,,,,,,,
La vie d'Adèle,2013,7.7,144843,Drama; Romance,,,,,,,,,
24,2013,8.3,178609,Action; Crime; Drama,,,,,,,,,
Casper,1995,6.1,127534,Comedy; Family; Fantasy,,,,,,,,,
Voyagers,2021,5.4,13541,Adventure; Sci-Fi; Thriller,,,,,,,,,
Vera,2021,8,11189,Crime; Drama; Mystery,,,,,,,,,
Gaetmaeul Chachacha,2021,9,2789,Comedy; Romance,,,,,,,,,
The Tragedy of Macbeth,2021,7.6,125,Drama; History; Thriller,,,,,,,,,
Escape Room,2019,6.4,107030,Action; Adventure; Horror,,,,,,,,,
The Conjuring: The Devil Made Me Do It,2021,6.3,87963,Horror; Mystery; Thriller,,,,,,,,,
Arrested Development,2021,8.7,288210,Comedy,,,,,,,,,
Boardwalk Empire,2021,8.5,179236,Crime; Drama; History,,,,,,,,,
Spartacus: Blood and Sand,2021,8.5,231051,Action; Adventure; Biography,,,,,,,,,
A Clockwork Orange,1971,8.3,787963,Crime; Drama; Sci-Fi,,,,,,,,,
All Creatures Great and Small,1971,8.4,5786,Comedy; Drama,,,,,,,,,
Modern Love,1971,8,28460,Comedy; Romance,,,,,,,,,
Thor: Love and Thunder,2022,No Rate,No Votes,Action; Adventure; Fantasy,,,,,,,,,
For All Mankind,2022,7.9,24217,Drama; Sci-Fi,,,,,,,,,
Zombieland: Double Tap,2019,6.7,160987,Action; Comedy; Horror,,,,,,,,,
Hubie Halloween,2020,5.2,44058,Comedy; Mystery,,,,,,,,,
Those Who Wish Me Dead,2021,6,46064,Action; Crime; Drama,,,,,,,,,
After,2019,5.3,46557,Drama; Romance,,,,,,,,,
Hitman's Wife's Bodyguard,2021,6.1,55699,Action; Comedy; Crime,,,,,,,,,
Ron's Gone Wrong,2021,6.8,577,Animation; Adventure; Comedy,,,,,,,,,
The Premise,2021,6.2,871,Drama,,,,,,,,,
Narcos,2021,8.8,383542,Biography; Crime; Drama,,,,,,,,,
Prisoners of the Ghostland,2021,4.2,5838,Action; Horror; Sci-Fi,,,,,,,,,
Back to the Future,1985,8.5,1116887,Adventure; Comedy; Sci-Fi,,,,,,,,,
Young Frankenstein,1974,8,150837,Comedy,,,,,,,,,
Élite,1974,7.5,63761,Crime; Drama; Thriller,,,,,,,,,
Avatar: The Last Airbender,1974,9.3,273781,Animation; Action; Adventure,,,,,,,,,
Halloween III: Season of the Witch,1982,5,47675,Horror; Mystery; Sci-Fi,,,,,,,,,
Avengers: Infinity War,2018,8.4,930455,Action; Adventure; Sci-Fi,,,,,,,,,
Justified,2018,8.6,91933,Action; Crime; Drama,,,,,,,,,
Wind River,2017,7.7,225672,Crime; Drama; Mystery,,,,,,,,,
Wu-Tang: An American Saga,2017,8.3,5277,Biography; Drama,,,,,,,,,
Charlie's Angels,2019,4.9,65160,Action; Adventure; Comedy,,,,,,,,,
The School of Rock,2003,7.1,291951,Comedy; Music,,,,,,,,,
Scorpion,2003,7.1,50197,Action; Crime; Drama,,,,,,,,,
Final Space,2003,8.3,39012,Animation; Action; Adventure,,,,,,,,,
Hellraiser,1987,7,112058,Horror; Thriller,,,,,,,,,
Hall Pass,2011,5.8,122626,Comedy; Romance,,,,,,,,,
D.P.,2011,8.4,2659,Action; Crime; Drama,,,,,,,,,
House of Cards,2011,8.7,481801,Drama,,,,,,,,,
Charmed,2011,7.1,78857,Drama; Fantasy; Mystery,,,,,,,,,
Guardians of the Galaxy,2014,8,1097476,Action; Adventure; Comedy,,,,,,,,,
Lost in Space,2014,7.3,77669,Adventure; Drama; Family,,,,,,,,,
Stillwater,2021,6.6,22560,Crime; Drama; Thriller,,,,,,,,,
Alien,1979,8.4,826097,Horror; Sci-Fi,,,,,,,,,
Se7en,1995,8.6,1522727,Crime; Drama; Mystery,,,,,,,,,
Thor: Ragnarok,2017,7.9,650481,Action; Adventure; Comedy,,,,,,,,,
Space Jam: A New Legacy,2021,4.4,56919,Animation; Adventure; Comedy,,,,,,,,,
Top Gun: Maverick,2022,No Rate,No Votes,Action; Drama,,,,,,,,,
Tomorrow Never Dies,1997,6.5,187810,Action; Adventure; Thriller,,,,,,,,,
Druk,2020,7.8,113210,Comedy; Drama,,,,,,,,,
Captain Marvel,2019,6.8,494727,Action; Adventure; Sci-Fi,,,,,,,,,
Godzilla vs. Kong,2021,6.4,176046,Action; Sci-Fi; Thriller,,,,,,,,,
Gerald's Game,2017,6.5,99011,Drama; Horror; Thriller,,,,,,,,,
Jurassic Park,1993,8.1,912095,Action; Adventure; Sci-Fi,,,,,,,,,
That '70s Show,1993,8,160208,Comedy; Drama; Romance,,,,,,,,,
Something Borrowed,2011,5.9,59926,Comedy; Drama; Romance,,,,,,,,,
The Golden Girls,2011,8,34783,Comedy; Drama,,,,,,,,,
The Leftovers,2011,8.3,87956,Drama; Fantasy; Mystery,,,,,,,,,
The Mentalist,2011,8.1,172612,Crime; Drama; Mystery,,,,,,,,,
Naruto: Shippûden,2011,8.6,100778,Animation; Action; Adventure,,,,,,,,,
No Country for Old Men,2007,8.1,904190,Crime; Drama; Thriller,,,,,,,,,
Goldfinger,1964,7.7,181506,Action; Adventure; Thriller,,,,,,,,,
The Other Two,1964,7.7,4206,Comedy,,,,,,,,,
Blade Runner,1982,8.1,724347,Action; Sci-Fi; Thriller,,,,,,,,,
The Killing,1982,8.2,104524,Crime; Drama; Mystery,,,,,,,,,
Smallville,1982,7.5,121070,Adventure; Drama; Romance,,,,,,,,,
Jack Ryan,1982,8.1,100868,Action; Drama; Thriller,,,,,,,,,
Monk,1982,8,70018,Comedy; Crime; Drama,,,,,,,,,
The Forever Purge,2021,5.4,21528,Action; Horror; Thriller,,,,,,,,,
John Wick,2014,7.4,579797,Action; Crime; Thriller,,,,,,,,,
Gunsmoke,2014,8,5938,Western,,,,,,,,,
The Girl with the Dragon Tattoo,2011,7.8,441674,Crime; Drama; Mystery,,,,,,,,,
She's All That,1999,5.9,91482,Comedy; Romance,,,,,,,,,
The Thing,1982,8.1,393279,Horror; Mystery; Sci-Fi,,,,,,,,,
Jaws,1975,8,566686,Adventure; Thriller,,,,,,,,,
Star Wars: Episode IX - The Rise of Skywalker,2019,6.5,405145,Action; Adventure; Fantasy,,,,,,,,,
Lupin,2019,7.5,91143,Action; Crime; Drama,,,,,,,,,
Little House on the Prairie,2019,7.5,21109,Drama; Family; Romance,,,,,,,,,
The Gentlemen,2019,7.8,283528,Action; Comedy; Crime,,,,,,,,,
Halloween 4: The Return of Michael Myers,1988,5.9,47457,Horror; Thriller,,,,,,,,,
Schindler's List,1993,8.9,1270601,Biography; Drama; History,,,,,,,,,
The Matrix Reloaded,2003,7.2,544760,Action; Sci-Fi,,,,,,,,,
Legacies,2003,7.4,23707,Adventure; Drama; Fantasy,,,,,,,,,
The Blue Lagoon,1980,5.8,66456,Adventure; Drama; Romance,,,,,,,,,
M*A*S*H,1980,8.4,53072,Comedy; Drama; War,,,,,,,,,
The Survivalist,2021,3.2,298,Action; Thriller,,,,,,,,,
9-1-1: Lone Star,2021,6.9,10209,Action; Drama; Thriller,,,,,,,,,
Little Shop of Horrors,1986,7,70464,Comedy; Horror; Musical,,,,,,,,,
The Holiday,2006,6.9,262212,Comedy; Romance,,,,,,,,,
Cats,2019,2.7,46903,Comedy; Drama; Family,,,,,,,,,
Mission: Impossible 7,2022,No Rate,No Votes,Action; Adventure; Thriller,,,,,,,,,
Murdoch Mysteries,2022,8.2,12056,Crime; Drama; Mystery,,,,,,,,,
Untitled Indiana Jones Project,2022,No Rate,No Votes,Action; Adventure,,,,,,,,,
Forever Rich,2021,5.5,638,Comedy; Crime; Drama,,,,,,,,,
Mr. Corman,2021,6.4,3309,Comedy; Drama,,,,,,,,,
Gossip Girl,2021,7.4,162566,Drama; Romance,,,,,,,,,
The Dark Knight Rises,2012,8.4,1583199,Action,,,,,,,,,
The Little Things,2021,6.3,77478,Crime; Drama; Mystery,,,,,,,,,
The Evil Dead,1981,7.5,196137,Horror,,,,,,,,,
The Outpost,1981,6.4,7204,Action; Adventure; Drama,,,,,,,,,
The Equalizer,1981,4.9,8839,Action; Crime; Drama,,,,,,,,,
A Quiet Place,2018,7.5,483032,Drama; Horror; Sci-Fi,,,,,,,,,
The Originals,2018,8.2,125181,Drama; Fantasy; Horror,,,,,,,,,
Desperate Housewives,2018,7.5,121649,Comedy; Drama; Mystery,,,,,,,,,
The Dead Don't Die,2019,5.5,70362,Comedy; Fantasy; Horror,,,,,,,,,
Army of the Dead,2021,5.8,141683,Action; Crime; Horror,,,,,,,,,
PAW Patrol: The Movie,2021,6.2,3898,Animation; Adventure; Comedy,,,,,,,,,
A Knight's Tale,2001,6.9,178789,Action; Adventure; Romance,,,,,,,,,
Dawn of the Dead,2004,7.3,246628,Action; Horror,,,,,,,,,
Why Women Kill,2004,8.3,18108,Comedy; Crime; Drama,,,,,,,,,
Fifty Shades of Grey,2015,4.1,307228,Drama; Romance; Thriller,,,,,,,,,
Big Little Lies,2015,8.5,174523,Crime; Drama; Mystery,,,,,,,,,
Emma.,2020,6.7,41884,Comedy; Drama; Romance,,,,,,,,,
Arrival,2016,7.9,637442,Drama; Sci-Fi,,,,,,,,,
Spider-Man: Homecoming,2017,7.4,558218,Action; Adventure; Sci-Fi,,,,,,,,,
Poirot,2017,8.6,41061,Crime; Drama; Mystery,,,,,,,,,
Eyes Wide Shut,1999,7.4,319208,Drama; Mystery; Thriller,,,,,,,,,
Everybody's Talking About Jamie,2021,6.2,4839,Biography; Comedy; Drama,,,,,,,,,
Ready Player One,2018,7.4,399256,Action; Adventure; Sci-Fi,,,,,,,,,
Glee,2018,6.7,141752,Comedy; Drama; Music,,,,,,,,,
Diana,2021,4.6,615,Biography; Drama; Musical,,,,,,,,,
Edward Scissorhands,1990,7.9,462968,Drama; Fantasy; Romance,,,,,,,,,
War of the Worlds,1990,6.4,11028,Drama; Mystery; Sci-Fi,,,,,,,,,
The Internship,2013,6.3,197064,Comedy,,,,,,,,,
Dracula,1992,7.4,204366,Horror,,,,,,,,,
Anna,2019,6.6,72386,Action; Thriller,,,,,,,,,
The Exorcist,1973,8,377673,Horror,,,,,,,,,
Hanma Baki: Son of Ogre,1973,6.7,624,Animation; Action; Drama,,,,,,,,,
The Birds,1963,7.7,180043,Drama; Horror; Mystery,,,,,,,,,
Call Me by Your Name,2017,7.9,238038,Drama; Romance,,,,,,,,,
Twin Peaks,2017,8.8,185332,Crime; Drama; Mystery,,,,,,,,,
Get Out,2017,7.7,533280,Horror; Mystery; Thriller,,,,,,,,,
Spider-Man 3,2007,6.2,526291,Action; Adventure; Sci-Fi,,,,,,,,,
The Craft,1996,6.4,86470,Drama; Fantasy; Horror,,,,,,,,,
Black Panther,2018,7.3,680014,Action; Adventure; Sci-Fi,,,,,,,,,
White Collar,2018,8.2,124247,Comedy; Crime; Drama,,,,,,,,,
Ten Year Old Tom,2018,8.3,607,Animation; Comedy,,,,,,,,,
Die Hard,1988,8.2,822842,Action; Thriller,,,,,,,,,
Mass,2021,7.9,526,Drama,,,,,,,,,
Jaguar,2021,5.7,1129,Action; Drama; History,,,,,,,,,
Birds of Paradise,2021,5.8,1224,Drama,,,,,,,,,
The Girl Next Door,2004,6.7,215790,Comedy; Drama; Romance,,,,,,,,,
A Discovery of Witches,2004,8,38749,Drama; Fantasy; Romance,,,,,,,,,
Don't Breathe,2016,7.1,252617,Crime; Horror; Thriller,,,,,,,,,
We're the Millers,2013,7,423818,Comedy; Crime,,,,,,,,,
Saving Private Ryan,1998,8.6,1296420,Drama; War,,,,,,,,,
The Grand Budapest Hotel,2014,8.1,748244,Adventure; Comedy; Crime,,,,,,,,,
The Invisible Man,2020,7.1,194020,Drama; Horror; Mystery,,,,,,,,,
Ida Red,2021,5.5,331,Action; Thriller,,,,,,,,,
The VVitch: A New-England Folktale,2015,6.9,224807,Drama; Horror; Mystery,,,,,,,,,
Letterkenny,2015,8.6,16915,Comedy,,,,,,,,,
The King,2019,7.2,102513,Biography; Drama; History,,,,,,,,,
Ready or Not,2019,6.9,128678,Action; Comedy; Horror,,,,,,,,,
Green Lantern,2011,5.5,276068,Action; Adventure; Sci-Fi,,,,,,,,,
Nomadland,2020,7.4,129585,Drama,,,,,,,,,
Barry Lyndon,1975,8.1,158934,Adventure; Drama; History,,,,,,,,,
Retfærdighedens ryttere,2020,7.6,29167,Action; Comedy; Drama,,,,,,,,,
The Hangover,2009,7.7,744824,Comedy,,,,,,,,,
What We Do in the Shadows,2014,7.7,169214,Comedy; Horror,,,,,,,,,
Raya and the Last Dragon,2021,7.4,118087,Animation; Action; Adventure,,,,,,,,,
Lolita,1997,6.9,55502,Drama; Romance,,,,,,,,,
The Amazing Spider-Man,2012,6.9,583453,Action; Adventure; Fantasy,,,,,,,,,
Final Destination,2000,6.7,240824,Horror; Thriller,,,,,,,,,
The West Wing,2000,8.8,69122,Drama,,,,,,,,,
Donnie Darko,2001,8,765552,Drama; Mystery; Sci-Fi,,,,,,,,,
Shershaah,2021,8.7,104091,Action; Biography; Drama,,,,,,,,,
Person of Interest,2021,8.4,168671,Action; Crime; Drama,,,,,,,,,
Leverage,2021,7.9,48473,Crime; Mystery; Thriller,,,,,,,,,
The O.C.,2021,7.5,84566,Comedy; Drama; Romance,,,,,,,,,
His Dark Materials,2021,7.9,57730,Adventure; Drama; Family,,,,,,,,,
Married with Children,2021,8,99818,Comedy,,,,,,,,,
The Good Wife,2021,8.3,71292,Crime; Drama; Mystery,,,,,,,,,
Licence to Kill,1989,6.6,99665,Action; Adventure; Thriller,,,,,,,,,
Grave,2016,7,67307,Drama; Horror,,,,,,,,,
Harry Potter and the Goblet of Fire,2005,7.7,576173,Adventure; Family; Fantasy,,,,,,,,,
Freaky,2020,6.4,44790,Comedy; Horror; Thriller,,,,,,,,,
The Cleaner,2020,7,1509,Comedy,,,,,,,,,
The Expendables 4,2020,No Rate,No Votes,Action; Adventure; Thriller,,,,,,,,,
Grace and Frankie,2020,8.2,44246,Comedy,,,,,,,,,
Madres,2021,4.7,593,Horror,,,,,,,,,
Shutter Island,2010,8.2,1201153,Mystery; Thriller,,,,,,,,,
Under Wraps,2021,4.7,369,Family; Fantasy,,,,,,,,,
Entourage,2021,8.4,162851,Comedy; Drama,,,,,,,,,
Harry Potter and the Deathly Hallows: Part 2,2011,8.1,805570,Adventure; Fantasy; Mystery,,,,,,,,,
Avatar,2009,7.8,1158903,Action; Adventure; Fantasy,,,,,,,,,
The Flight Attendant,2009,7.1,37353,Comedy; Drama; Mystery,,,,,,,,,
The Princess Bride,1987,8.1,409486,Adventure; Family; Fantasy,,,,,,,,,
The Last of Us,1987,No Rate,No Votes,Action; Adventure; Drama,,,,,,,,,
The Mummy,1999,7,408196,Action; Adventure; Fantasy,,,,,,,,,
Super Mario Bros.,1993,4.1,52230,Adventure; Comedy; Family,,,,,,,,,
Elementary,1993,7.9,105288,Crime; Drama; Mystery,,,,,,,,,
Star Trek: Picard,1993,7.5,50155,Action; Adventure; Drama,,,,,,,,,
The Addams Family,1993,7.9,16046,Comedy; Family; Horror,,,,,,,,,
Scream 2,1997,6.2,165426,Horror; Mystery,,,,,,,,,
A.P. Bio,1997,7.4,12589,Comedy,,,,,,,,,
Into the Night,1997,7.1,27656,Drama; Sci-Fi; Thriller,,,,,,,,,
In the Dark,1997,7.5,7689,Action; Crime; Horror,,,,,,,,,
The Hunt,2020,6.5,90206,Action; Horror; Thriller,,,,,,,,,
Tomb Raider,2018,6.3,203315,Action; Adventure; Fantasy,,,,,,,,,
The Prestige,2006,8.5,1249036,Drama; Mystery; Sci-Fi,,,,,,,,,
Spider-Man: Into the Spider-Verse,2018,8.4,431235,Animation; Action; Adventure,,,,,,,,,
Orphan,2009,7,203890,Horror; Mystery; Thriller,,,,,,,,,
The Hills Have Eyes,2006,6.4,164444,Horror; Thriller,,,,,,,,,
Jumper,2008,6.1,295834,Action; Adventure; Sci-Fi,,,,,,,,,
Banshee,2008,8.4,93482,Action; Crime; Drama,,,,,,,,,
Atypical,2008,8.3,77210,Comedy; Drama,,,,,,,,,
God's Not Dead: We the People,2021,3.7,234,Drama,,,,,,,,,
Us,2019,6.8,258396,Horror; Mystery; Thriller,,,,,,,,,
Sicario,2015,7.6,396825,Action; Crime; Drama,,,,,,,,,
Dynasty,2015,7.3,17568,Drama,,,,,,,,,
Whiplash,2014,8.5,767273,Drama; Music,,,,,,,,,
Sabrina the Teenage Witch,2014,6.7,36488,Comedy; Family; Fantasy,,,,,,,,,
Boogie Nights,1997,7.9,251062,Drama,,,,,,,,,
Deadpool 2,2018,7.7,520665,Action; Adventure; Comedy,,,,,,,,,
Copshop,2021,6.4,5502,Action; Crime; Thriller,,,,,,,,,
Fright Night,1985,7.1,65518,Fantasy; Horror; Thriller,,,,,,,,,
It Chapter Two,2019,6.5,231670,Drama; Fantasy; Horror,,,,,,,,,
Another Life,2019,5,28031,Adventure; Drama; Mystery,,,,,,,,,
Taboo,2019,8.4,121403,Drama; Mystery; Thriller,,,,,,,,,
Sweet Girl,2021,5.5,25740,Action; Drama; Thriller,,,,,,,,,
Star Wars: The Clone Wars,2021,8.3,75309,Animation; Action; Adventure,,,,,,,,,
One Summer,2021,7.3,309,Drama; Mystery; Romance,,,,,,,,,
Downton Abbey,2019,7.4,46222,Drama; Romance,,,,,,,,,
Miracle Workers,2019,7.1,12187,Comedy; Drama; Fantasy,,,,,,,,,
Pride & Prejudice,2005,7.8,274365,Drama; Romance,,,,,,,,,
Most Dangerous Game,2005,7,4838,Short; Action; Thriller,,,,,,,,,
13 Reasons Why,2005,7.5,271324,Drama; Mystery; Thriller,,,,,,,,,
News of the World,2020,6.8,76239,Action; Adventure; Drama,,,,,,,,,
The Great Gatsby,2013,7.2,505143,Drama; Romance,,,,,,,,,
Night Teeth,2021,No Rate,No Votes,Action; Crime; Drama,,,,,,,,,
Thalaivi,2021,6.1,28148,Biography; Drama,,,,,,,,,
Friday the 13th,2009,5.5,102439,Horror; Mystery; Thriller,,,,,,,,,
The Green Mile,1999,8.6,1207936,Crime; Drama; Fantasy,,,,,,,,,
Hannibal,1999,8.5,239663,Crime; Drama; Horror,,,,,,,,,
Papillon,2017,7.2,66488,Adventure; Biography; Crime,,,,,,,,,
The Texas Chain Saw Massacre,1974,7.5,147052,Horror,,,,,,,,,
Fleabag,1974,8.7,123036,Comedy; Drama,,,,,,,,,
Official Secrets,2019,7.3,41558,Biography; Crime; Drama,,,,,,,,,
Pirates of the Caribbean: The Curse of the Black Pearl,2003,8,1047410,Action; Adventure; Fantasy,,,,,,,,,
Battlestar Galactica,2003,8.7,158365,Action; Adventure; Drama,,,,,,,,,
Pretty Little Liars,2003,7.4,157955,Drama; Mystery; Romance,,,,,,,,,
Man of Steel,2013,7,731861,Action; Adventure; Sci-Fi,,,,,,,,,
Live by Night,2016,6.4,55020,Action; Crime; Drama,,,,,,,,,
In Time,2011,6.7,389523,Action; Sci-Fi; Thriller,,,,,,,,,
The Social Network,2010,7.7,656645,Biography; Drama,,,,,,,,,
Hamilton,2020,8.4,74919,Biography; Drama; History,,,,,,,,,
Raised by Wolves,2020,7.5,57754,Drama; Fantasy; Sci-Fi,,,,,,,,,
Queen of the South,2020,8,24795,Action; Crime; Drama,,,,,,,,,
Power Book III: Raising Kanan,2020,7.3,1987,Crime; Drama,,,,,,,,,
Injustice,2021,No Rate,No Votes,Animation; Action; Adventure,,,,,,,,,
Halloween H20: 20 Years Later,1998,5.8,69868,Horror; Thriller,,,,,,,,,
The Big Short,2015,7.8,392393,Biography; Comedy; Drama,,,,,,,,,
Prometheus,2012,7,585488,Adventure; Mystery; Sci-Fi,,,,,,,,,
Project X,2012,6.6,197140,Comedy,,,,,,,,,
The Sixth Sense,1999,8.1,944500,Drama; Mystery; Thriller,,,,,,,,,
From Russia with Love,1963,7.4,126977,Action; Adventure; Thriller,,,,,,,,,
Never Have I Ever,1963,7.8,39948,Comedy; Drama,,,,,,,,,
The Good Fight,1963,8.3,23452,Crime; Drama,,,,,,,,,
Dear White People,1963,6.2,24125,Comedy; Drama,,,,,,,,,
